,road_name,road_length,highway,crossing,service,traffic_signals,tertiary,residential,motorway_junction,motorway,min_lat,min_lon,max_lat,max_lon,num_events_accidentsAndIncidents
123630,n/a,0.144179030942,{'service': 1},0,1,0,0,0,0,0,38.7383714,-77.1996386,38.7394662,-77.1973589,0.0
123638,n/a,0.0529811295216,{'service': 1},0,1,0,0,0,0,0,38.7383714,-77.1988234,38.7390864,-77.1984663,0.0
116226,n/a,0.0718777839839,{'service': 1},0,1,0,0,0,0,0,38.7383727,-77.5320338,38.7393747,-77.5316718,0.0
123615,n/a,0.0140641872662,{'service': 1},0,1,0,0,0,0,0,38.7383828,-77.204709,38.738586,-77.2046908,0.0
44069,n/a,0.0367337247651,{'trunk_link': 1},0,0,0,0,0,0,0,38.7383863,-77.5156504,38.7387354,-77.5151357,0.0
38655,Meadowview Drive,0.31193938362,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.738388,-77.46817,38.7406354,-77.4631453,0.0
95844,n/a,0.0456490764328,{'unclassified': 1},0,0,0,0,0,0,0,38.7383927,-77.533501,38.7390303,-77.5332768,0.0
116222,n/a,0.0359822919278,{'service': 1},0,1,0,0,0,0,0,38.7383937,-77.5355417,38.7388948,-77.5353582,0.0
123598,n/a,0.0168714916531,{'service': 1},0,1,0,0,0,0,0,38.7383945,-77.2103648,38.7384127,-77.2100524,0.0
95863,n/a,0.0512715987647,{'footway': 1},0,0,0,0,0,0,0,38.7383995,-77.5348271,38.7391108,-77.5345537,0.0
29823,St Annes Court,0.117209561254,{'residential': 1},0,0,0,0,1,0,0,38.738408,-77.110682,38.740065,-77.110209,0.0
116218,n/a,0.0286041735453,{'service': 1},0,1,0,0,0,0,0,38.7384101,-77.5359457,38.7388063,-77.5357905,0.0
100988,n/a,0.0375987899831,{'service': 1},0,1,0,0,0,0,0,38.7384111,-77.5238613,38.738767,-77.5233329,0.0
123628,n/a,0.0720507614662,{'service': 1},0,1,0,0,0,0,0,38.7384128,-77.199234,38.7391241,-77.1982551,0.0
35238,n/a,0.140444767892,{'service': 1},0,1,0,0,0,0,0,38.738414,-77.608465,38.739445,-77.606217,0.0
95852,n/a,0.0803259643981,{'service': 1},0,1,0,0,0,0,0,38.7384164,-77.5349213,38.7390543,-77.533674,0.0
103806,Hollington Place,0.218523785004,"{'turning_circle': 2, 'residential': 1}",0,0,0,0,1,0,0,38.738417,-77.267768,38.741315,-77.266137,0.0
116219,n/a,0.0308596985954,{'service': 1},0,1,0,0,0,0,0,38.7384213,-77.5357372,38.738852,-77.5355841,0.0
124101,Spindle Foot Court,0.0487233584639,"{'turning_circle': 1, 'service': 1}",0,1,0,0,0,0,0,38.738426,-77.56064,38.7391,-77.560372,0.0
34073,Summer Breeze Lane,0.207199148114,{'residential': 1},0,0,0,0,1,0,0,38.738426,-77.240139,38.740625,-77.237521,0.0
95902,n/a,0.0714100340935,{'service': 1},0,1,0,0,0,0,0,38.7384313,-77.5318356,38.7394213,-77.5314519,0.0
116210,n/a,0.0407802916265,{'service': 1},0,1,0,0,0,0,0,38.7384615,-77.5349398,38.7390278,-77.5347247,0.0
38382,n/a,0.467221160349,{'track': 1},0,0,0,0,0,0,0,38.738464,-77.49971,38.742488,-77.492735,0.0
100572,n/a,0.0758131923935,{'service': 1},0,1,0,0,0,0,0,38.7384661,-77.0764943,38.7392386,-77.0754939,0.0
66373,Cub Den Court,0.142045017989,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.7384752,-77.3659736,38.7397849,-77.3639396,0.0
30827,Chardon Court,0.0764451199557,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.738481,-77.27025,38.739564,-77.269955,0.0
116227,n/a,0.0709979392368,{'service': 1},0,1,0,0,0,0,0,38.7384843,-77.5316195,38.739472,-77.5312528,0.0
123610,n/a,0.0480481590275,{'service': 1},0,1,0,0,0,0,0,38.7384844,-77.2029519,38.7385391,-77.2020625,0.0
27630,Allen Park Road,0.15449045262,{'residential': 1},0,0,0,0,1,0,0,38.738487,-77.182439,38.738582,-77.179573,0.0
44066,Prince William Parkway,0.0291109969457,{'trunk': 1},0,0,0,0,0,0,0,38.7384926,-77.5153717,38.7388087,-77.515014,0.0
46970,n/a,0.341443616595,{'motorway_link': 1},0,0,0,0,0,0,0,38.7385019,-77.1893193,38.743297,-77.187769,7.0
31009,El Camino Place,0.0896712258476,{'residential': 1},0,0,0,0,1,0,0,38.7385026,-77.0974137,38.7395162,-77.0963727,0.0
36790,n/a,0.0386421965473,{'trunk_link': 1},0,0,0,0,0,0,0,38.7385035,-77.4524011,38.738781,-77.451778,0.0
64492,Boston Boulevard,0.569962307085,"{'unclassified': 1, 'turning_circle': 1}",0,0,0,0,0,0,0,38.738504,-77.209272,38.7400973,-77.1988878,0.0
38808,Daylily Court,0.0565919020134,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.738504,-77.4862354,38.7390441,-77.485445,0.0
123607,n/a,0.129272910404,{'service': 1},0,1,0,0,0,0,0,38.7385045,-77.2068011,38.7395252,-77.2047888,0.0
123606,n/a,0.121577380784,{'service': 1},0,1,0,0,0,0,0,38.7385072,-77.2088212,38.7395448,-77.2069973,0.0
25172,Brandt Court,0.0654982863101,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.738515,-77.274381,38.738995,-77.273332,0.0
37602,Samuel Trexler Drive,0.0848673815944,{'service': 1},0,1,0,0,0,0,0,38.738515,-77.524288,38.739547,-77.523432,0.0
38442,n/a,0.120159058434,{'service': 1},0,1,0,0,0,0,0,38.738515,-77.474765,38.7397075,-77.47314,0.0
89266,Orchard Lane,0.173478609501,"{'residential': 1, 'traffic_signals': 1}",0,0,1,0,1,0,0,38.7385158,-77.4721244,38.7396845,-77.4692729,0.0
116213,n/a,0.040645241259,{'service': 1},0,1,0,0,0,0,0,38.7385217,-77.5346687,38.7390878,-77.5344617,0.0
123621,n/a,0.0492523292238,{'service': 1},0,1,0,0,0,0,0,38.738523,-77.206727,38.7387355,-77.205854,0.0
35303,n/a,0.0540003773292,{'service': 1},0,1,0,0,0,0,0,38.738525,-77.398946,38.738649,-77.397956,0.0
89822,n/a,0.0314370690439,{'primary_link': 1},0,0,0,0,0,0,0,38.7385273,-77.089364,38.7389082,-77.0890442,0.0
28270,Fairfax Road,0.411891510269,{'residential': 1},0,0,0,0,1,0,0,38.738536,-77.063852,38.74367,-77.059957,0.0
123624,n/a,0.0549777084987,{'service': 1},0,1,0,0,0,0,0,38.7385378,-77.2085485,38.7393079,-77.208289,0.0
16467,n/a,0.0287345004287,{'residential': 1},0,0,0,0,1,0,0,38.738539,-77.233931,38.738709,-77.233444,0.0
39150,Nanette Drive,0.0915522034336,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.7385423,-77.462736,38.739604,-77.4617176,0.0
28509,Chimney Lane,0.230100010387,{'residential': 1},0,0,0,0,1,0,0,38.738548,-77.324948,38.739059,-77.320726,0.0
22723,Corporate Court,0.0719460294274,"{'unclassified': 1, 'turning_circle': 1}",0,0,0,0,0,0,0,38.738555,-77.208839,38.739595,-77.208756,0.0
35126,n/a,0.0324130710875,{'residential': 1},0,0,0,0,1,0,0,38.7385574,-77.5495593,38.7388406,-77.5490793,0.0
64500,n/a,0.134330570211,{'service': 1},0,1,0,0,0,0,0,38.7385601,-77.1988878,38.7400973,-77.1973589,0.0
64506,n/a,0.159335648741,{'service': 1},0,1,0,0,0,0,0,38.7385601,-77.1979816,38.740258,-77.1959779,0.0
35867,n/a,0.0529868739713,{'residential': 1},0,0,0,0,1,0,0,38.738565,-77.436539,38.738733,-77.435579,0.0
18657,Braymore Circle,0.0381697229789,{'residential': 1},0,0,0,0,1,0,0,38.738565,-77.268178,38.739111,-77.268067,0.0
36419,n/a,0.24070552091,{'residential': 1},0,0,0,0,1,0,0,38.738565,-77.649065,38.738997,-77.64463,0.0
116209,n/a,0.04054757512,{'service': 1},0,1,0,0,0,0,0,38.7385688,-77.5344702,38.7391317,-77.5342556,0.0
88803,Ferncliff Court,0.0586732326123,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.7385702,-77.2223193,38.7390044,-77.2213828,0.0
36346,n/a,0.0818419942251,{'service': 1},0,1,0,0,0,0,0,38.738571,-77.527571,38.739373,-77.526452,0.0
34076,Bracksford Court,0.108326271947,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.738571,-77.269239,38.740105,-77.268817,0.0
123603,n/a,0.046620191979,"{'turning_circle': 1, 'service': 1}",0,1,0,0,0,0,0,38.738572,-77.2094291,38.739236,-77.209272,0.0
38701,Bens Way,0.250896608596,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.738572,-77.491698,38.739775,-77.487302,0.0
88808,Kittiwake Court,0.027816020694,{'residential': 1},0,0,0,0,1,0,0,38.7385755,-77.2148401,38.738964,-77.2147034,0.0
30689,Wellington Road,0.644608897533,{'tertiary': 1},0,0,0,1,0,0,0,38.738576,-77.062903,38.744617,-77.0537769,0.0
44065,Prince William Parkway,0.0390051942637,{'trunk': 1},0,0,0,0,0,0,0,38.7385838,-77.5152602,38.7390078,-77.5147816,0.0
123636,n/a,0.0509881039863,{'service': 1},0,1,0,0,0,0,0,38.7385852,-77.1983341,38.7387433,-77.1974093,0.0
35145,n/a,0.0673715855211,{'service': 1},0,1,0,0,0,0,0,38.738586,-77.390139,38.739555,-77.389992,0.0
29804,Research Way,0.0713306418395,"{'unclassified': 1, 'turning_circle': 1}",0,0,0,0,0,0,0,38.738586,-77.204821,38.7396154,-77.204709,0.0
100648,n/a,0.0910969728282,{'service': 1},0,1,0,0,0,0,0,38.7385888,-77.0850017,38.7390504,-77.0834171,0.0
96254,n/a,0.0271796089013,{'service': 1},0,1,0,0,0,0,0,38.7385912,-77.4735476,38.7387498,-77.4730857,0.0
96273,n/a,0.00773458211822,{'service': 1},0,1,0,0,0,0,0,38.7385928,-77.4542581,38.7387047,-77.4542514,0.0
33243,Brown Court,0.0551433845879,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.738595,-77.086942,38.738908,-77.086,0.0
38676,Dumfries Road,0.15894277025,"{'traffic_signals': 1, 'secondary': 1}",0,0,1,0,0,0,0,38.7385961,-77.4721244,38.7407861,-77.471215,0.0
12933,n/a,0.0359092573276,{'residential': 1},0,0,0,0,1,0,0,38.738601,-77.228458,38.738905,-77.227917,0.0
30808,Shenandoah Road,0.115402416125,{'tertiary': 1},0,0,0,1,0,0,0,38.738603,-77.0683976,38.7389909,-77.0663133,0.0
81814,Karl Road,0.165328808801,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.7386037,-77.0684899,38.7409939,-77.068306,0.0
95853,n/a,0.0404453333342,{'service': 1},0,1,0,0,0,0,0,38.7386127,-77.5342686,38.7391763,-77.5340639,0.0
123627,n/a,0.101083718733,{'service': 1},0,1,0,0,0,0,0,38.7386141,-77.2043076,38.7396334,-77.2029603,0.0
100995,n/a,0.0319002707935,{'service': 1},0,1,0,0,0,0,0,38.73862,-77.527335,38.738953,-77.5269244,0.0
88842,n/a,0.139578201746,"{'turning_circle': 1, 'service': 1}",0,1,0,0,0,0,0,38.7386224,-77.2136895,38.7400614,-77.2118692,0.0
96276,n/a,0.119302928697,{'service': 1},0,1,0,0,0,0,0,38.7386257,-77.4540182,38.7392828,-77.4519694,0.0
123641,n/a,0.0287028487169,{'service': 1},0,1,0,0,0,0,0,38.7386313,-77.1990115,38.739033,-77.1988743,0.0
123595,n/a,0.0220594805465,{'service': 1},0,1,0,0,0,0,0,38.7386356,-77.2104944,38.7386543,-77.2100855,0.0
37997,Hikmat Road,0.0848342518377,{'residential': 1},0,0,0,0,1,0,0,38.738638,-77.418236,38.73976,-77.417594,0.0
37162,Marian Drive,0.152614412495,{'residential': 1},0,0,0,0,1,0,0,38.738644,-77.420382,38.740789,-77.419698,0.0
38283,n/a,0.0242379567965,{'residential': 1},0,0,0,0,1,0,0,38.738647,-77.459816,38.738877,-77.459476,0.0
102951,n/a,0.0469415093429,{'service': 1},0,1,0,0,0,0,0,38.7386554,-77.0990973,38.7393152,-77.0988871,0.0
116215,n/a,0.0272728225262,{'service': 1},0,1,0,0,0,0,0,38.7386599,-77.5339877,38.7390416,-77.5338574,0.0
15172,n/a,0.0302415907639,{'residential': 1},0,0,0,0,1,0,0,38.738673,-77.280794,38.738692,-77.280233,0.0
67930,Newington Road,0.0332955020762,{'unclassified': 1},0,0,0,0,0,0,0,38.7386739,-77.1858575,38.7387796,-77.1852543,0.0
103402,Lafayette Drive,0.0960369246578,{'residential': 1},0,0,0,0,1,0,0,38.738676,-77.059957,38.7395386,-77.0585581,0.0
89823,n/a,0.0439542940119,{'primary_link': 1},0,0,0,0,0,0,0,38.7386791,-77.0889923,38.7392851,-77.0887423,0.0
37178,Signal Hill Road,0.216169016426,{'residential': 1},0,0,0,0,1,0,0,38.738689,-77.4061509,38.738959,-77.402152,0.0
38530,n/a,0.0277096176049,{'residential': 1},0,0,0,0,1,0,0,38.738691,-77.458117,38.73898,-77.45776,0.0
37122,Yola Lane,0.245541643572,{'residential': 1},0,0,0,0,1,0,0,38.738692,-77.423943,38.740287,-77.419868,0.0
100987,n/a,0.0456782758066,{'service': 1},0,1,0,0,0,0,0,38.7386956,-77.5209404,38.7392898,-77.5205675,0.0
36086,n/a,0.0482937038219,{'service': 1},0,1,0,0,0,0,0,38.7387,-77.634848,38.73938,-77.634638,0.0
38306,Market Circle Drive,0.165994613389,{'service': 1},0,1,0,0,0,0,0,38.7387047,-77.4542514,38.7409767,-77.4532436,0.0
103400,Wellington Road,0.292492351566,"{'crossing': 1, 'tertiary': 1}",1,0,0,1,0,0,0,38.7387048,-77.0537769,38.739296,-77.048399,0.0
35371,n/a,0.0919085682283,{'service': 1},0,1,0,0,0,0,0,38.738706,-77.631272,38.739969,-77.630733,0.0
36816,n/a,0.14311892099,{'residential': 1},0,0,0,0,1,0,0,38.738708,-77.648507,38.740411,-77.646992,0.0
23439,Bowles Road,0.17845601323,{'residential': 1},0,0,0,0,1,0,0,38.738708,-77.324648,38.740084,-77.321843,0.0
100573,n/a,0.0465254539629,{'service': 1},0,1,0,0,0,0,0,38.7387093,-77.0763638,38.739078,-77.0756407,0.0
24679,n/a,0.0253109863918,"{'turning_circle': 1, 'service': 1}",0,1,0,0,0,0,0,38.73871,-77.2464397,38.7390225,-77.246194,0.0
38013,Drum Salute Place,0.0793246413713,{'residential': 1},0,0,0,0,1,0,0,38.738716,-77.559277,38.73938,-77.558075,0.0
97221,Wellington Road,2.18072662759,"{'traffic_signals': 2, 'tertiary': 1}",0,0,2,1,0,0,0,38.7387255,-77.4898416,38.7485798,-77.4513683,0.0
96279,n/a,0.0907129035086,{'service': 1},0,1,0,0,0,0,0,38.7387273,-77.4522868,38.7400002,-77.4518697,0.0
123644,n/a,0.0392040679071,{'service': 1},0,1,0,0,0,0,0,38.7387304,-77.2022077,38.7389851,-77.2015571,0.0
36530,n/a,0.126167075603,{'service': 1},0,1,0,0,0,0,0,38.738734,-77.555932,38.7392251,-77.5536755,0.0
38507,n/a,0.391084571367,{'trunk_link': 1},0,0,0,0,0,0,0,38.7387354,-77.522498,38.740621,-77.5156504,0.0
123626,n/a,0.0643333520986,{'service': 1},0,1,0,0,0,0,0,38.7387355,-77.2058657,38.7393858,-77.2050102,0.0
96353,n/a,0.0461891457324,{'service': 1},0,1,0,0,0,0,0,38.738739,-77.4800587,38.7392823,-77.4795583,0.0
15175,n/a,0.0325747911152,{'residential': 1},0,0,0,0,1,0,0,38.738742,-77.279565,38.739163,-77.279292,0.0
123640,n/a,0.0529604150609,{'service': 1},0,1,0,0,0,0,0,38.7387424,-77.1984147,38.738909,-77.1974548,0.0
123617,n/a,0.0689132930851,{'service': 1},0,1,0,0,0,0,0,38.7387434,-77.2082891,38.7387552,-77.2070096,0.0
12947,n/a,0.0219014455913,{'residential': 1},0,0,0,0,1,0,0,38.738757,-77.30658,38.7389,-77.306217,0.0
95850,n/a,0.145804159388,{'service': 1},0,1,0,0,0,0,0,38.7387625,-77.5361456,38.7392144,-77.533501,0.0
116225,n/a,0.273590889884,{'service': 1},0,1,0,0,0,0,0,38.7387625,-77.5361751,38.7404857,-77.5316005,0.0
29364,Eddy Bend Tr,0.180488772139,{'residential': 1},0,0,0,0,1,0,0,38.738764,-77.301932,38.741353,-77.301469,0.0
20480,Jaydee Boulevard,0.682325137279,{'residential': 1},0,0,0,0,1,0,0,38.738764,-77.301469,38.741111,-77.2891618,0.0
123647,n/a,0.0616764627254,{'service': 1},0,1,0,0,0,0,0,38.7387707,-77.2015571,38.7396281,-77.2012358,0.0
88809,Kittiwake Court,0.0222841007695,{'residential': 1},0,0,0,0,1,0,0,38.7387766,-77.2151102,38.7389602,-77.2147699,0.0
67931,Newington Road,0.0905405586759,"{'unclassified': 1, 'traffic_signals': 1}",0,0,1,0,0,0,0,38.7387796,-77.1874954,38.7390752,-77.1858575,0.0
35585,n/a,0.0419602394509,{'service': 1},0,1,0,0,0,0,0,38.738784,-77.443529,38.739279,-77.443077,0.0
65899,Janna Lee Avenue,0.129854813513,{'tertiary': 1},0,0,0,1,0,0,0,38.7387855,-77.0956544,38.740653,-77.095369,0.0
33894,Central Park Drive,0.304880479587,{'residential': 1},0,0,0,0,1,0,0,38.738789,-77.110562,38.743105,-77.109366,0.0
123593,n/a,0.0240317820664,{'service': 1},0,1,0,0,0,0,0,38.7387925,-77.2105485,38.7388149,-77.2101032,0.0
100574,n/a,0.0266517815753,{'service': 1},0,1,0,0,0,0,0,38.7387961,-77.0787528,38.7391218,-77.0784872,0.0
28804,Arrow Park Drive,0.0317458476272,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.7387974,-77.0725064,38.738804,-77.071917,0.0
96249,n/a,0.0515659376136,{'service': 1},0,1,0,0,0,0,0,38.7388017,-77.4739764,38.739331,-77.4733009,0.0
96250,n/a,0.0159383511256,{'service': 1},0,1,0,0,0,0,0,38.738805,-77.473188,38.7389628,-77.472972,0.0
42182,Prince William Parkway,0.276081312543,{'trunk': 1},0,0,0,0,0,0,0,38.7388087,-77.5187535,38.7418138,-77.5153717,0.0
84115,Rainleaf Court,0.048940330496,"{'turning_circle': 1, 'service': 1}",0,1,0,0,0,0,0,38.738809,-77.552827,38.739516,-77.552762,0.0
123590,n/a,0.111162710524,{'service': 1},0,1,0,0,0,0,0,38.7388125,-77.2143071,38.7403198,-77.2135817,0.0
67500,Topper Court,0.0176245405717,{'unclassified': 1},0,0,0,0,0,0,0,38.7388165,-77.1711829,38.738997,-77.1709515,0.0
123622,n/a,0.0428361828736,{'service': 1},0,1,0,0,0,0,0,38.7388165,-77.20452,38.7393974,-77.2042407,0.0
88802,Felecity Court,0.0464621381388,{'residential': 1},0,0,0,0,1,0,0,38.7388174,-77.2153582,38.7393386,-77.2148125,0.0
100649,n/a,0.0459135927787,{'service': 1},0,1,0,0,0,0,0,38.7388203,-77.0851144,38.7392115,-77.084425,0.0
30138,Grainger Court,0.0618958127518,"{'unclassified': 1, 'turning_circle': 1}",0,0,0,0,0,0,0,38.738826,-77.201266,38.739712,-77.201091,0.0
13712,n/a,0.217745121099,{'service': 1},0,1,0,0,0,0,0,38.738828,-77.0875183,38.7411423,-77.0847717,0.0
96277,n/a,0.0446657273898,{'service': 1},0,1,0,0,0,0,0,38.7388328,-77.4535493,38.7394721,-77.4534225,0.0
38725,n/a,0.0478588954608,{'service': 1},0,1,0,0,0,0,0,38.7388353,-77.4809117,38.7389984,-77.480048,0.0
39038,Central Park Drive,0.291866729368,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.7388383,-77.5025474,38.7423233,-77.4994801,0.0
97220,Wellington Road,2.17224274571,"{'traffic_signals': 1, 'tertiary': 1}",0,0,1,1,0,0,0,38.7388386,-77.4898416,38.7485798,-77.4514866,0.0
18807,Greenebrook Court,0.113097123265,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.73884,-77.273057,38.740437,-77.27259,0.0
116229,Hazel Circle Drive,0.201699026606,{'residential': 1},0,0,0,0,1,0,0,38.7388406,-77.549877,38.741207,-77.547681,0.0
29622,Oak Bridge Lane,0.37344930762,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.738842,-77.28319,38.743461,-77.279582,0.0
95866,n/a,0.065779935694,{'footway': 1},0,0,0,0,0,0,0,38.7388535,-77.5360021,38.7390878,-77.5348182,0.0
96278,n/a,0.0446447564674,{'service': 1},0,1,0,0,0,0,0,38.7388623,-77.4537736,38.7395005,-77.4536404,0.0
31174,Needles Place,0.043932099829,{'residential': 1},0,0,0,0,1,0,0,38.7388643,-77.0986812,38.7390112,-77.0978875,0.0
100671,n/a,0.063092811796,{'service': 1},0,1,0,0,0,0,0,38.7388676,-77.5488543,38.7396809,-77.5483202,0.0
29717,Running Creek Court,0.127655864279,{'residential': 1},0,0,0,0,1,0,0,38.738869,-77.228762,38.740334,-77.227316,0.0
67501,Topper Court,0.0655702848039,{'unclassified': 1},0,0,0,0,0,0,0,38.7388722,-77.1714055,38.739684,-77.1707737,0.0
123579,n/a,0.0226451600211,{'service': 1},0,1,0,0,0,0,0,38.7388752,-77.2134693,38.7390109,-77.2130865,0.0
38387,n/a,0.0281492244796,{'residential': 1},0,0,0,0,1,0,0,38.738877,-77.459639,38.739161,-77.459264,0.0
38219,Hemlock Hills Court,0.326102267301,{'residential': 1},0,0,0,0,1,0,0,38.738879,-77.406079,38.743481,-77.404717,0.0
91628,Bonnykelly Court,0.0821936065273,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.7388806,-77.5888809,38.7394363,-77.5875312,0.0
95857,n/a,0.0242541305864,{'footway': 1},0,0,0,0,0,0,0,38.7388912,-77.5327808,38.7392238,-77.5326359,0.0
123642,n/a,0.0546334428196,{'service': 1},0,1,0,0,0,0,0,38.7388913,-77.1984873,38.7390643,-77.1974974,0.0
123620,n/a,0.054768752837,{'service': 1},0,1,0,0,0,0,0,38.7388919,-77.2030518,38.7396479,-77.2027439,0.0
39026,Garst Drive,0.159757134524,{'residential': 1},0,0,0,0,1,0,0,38.7388928,-77.4779903,38.740743,-77.476209,0.0
102937,Buckman Court,0.0519630796107,{'residential': 1},0,0,0,0,1,0,0,38.7388951,-77.0954098,38.7391339,-77.0944948,0.0
100670,n/a,0.0317416621224,{'service': 1},0,1,0,0,0,0,0,38.7388971,-77.5497075,38.73916,-77.549224,0.0
36734,n/a,0.0469161593916,{'residential': 1},0,0,0,0,1,0,0,38.738899,-77.596256,38.739564,-77.596077,0.0
38284,n/a,0.125212921178,{'trunk_link': 1},0,0,0,0,0,0,0,38.7389077,-77.5174062,38.7402755,-77.5158796,0.0
123601,n/a,0.030985501664,{'service': 1},0,1,0,0,0,0,0,38.7389078,-77.2093923,38.7392626,-77.20904,0.0
100994,n/a,0.0334232209663,{'service': 1},0,1,0,0,0,0,0,38.738909,-77.5267583,38.739182,-77.5262458,0.0
100568,n/a,0.0367240212327,{'service': 1},0,1,0,0,0,0,0,38.7389112,-77.0772829,38.7392396,-77.0767465,0.0
96251,n/a,0.010476259636,{'service': 1},0,1,0,0,0,0,0,38.738921,-77.4730323,38.738938,-77.472839,0.0
123646,n/a,0.0486978967474,{'service': 1},0,1,0,0,0,0,0,38.7389212,-77.1985384,38.7395099,-77.1980404,0.0
123585,n/a,0.0413107688384,{'service': 1},0,1,0,0,0,0,0,38.7389269,-77.2133823,38.7391643,-77.2126782,0.0
34117,Bolling Drive,0.29307063505,{'residential': 1},0,0,0,0,1,0,0,38.738932,-77.054555,38.742616,-77.051852,0.0
36350,n/a,0.068629750468,{'service': 1},0,1,0,0,0,0,0,38.738932,-77.632843,38.739715,-77.632058,0.0
104414,n/a,0.0395398993385,{'service': 1},0,1,0,0,0,0,0,38.7389424,-77.2122392,38.7392721,-77.2116389,0.0
37177,Signal Hill Road,2.17610516956,"{'traffic_signals': 1, 'tertiary': 1}",0,0,1,1,0,0,0,38.7389467,-77.4446638,38.7484877,-77.4061509,0.0
96252,n/a,0.0427394525674,{'service': 1},0,1,0,0,0,0,0,38.7389475,-77.4732359,38.7394709,-77.4728122,0.0
113692,Bentfield Drive,0.125978590119,{'residential': 1},0,0,0,0,1,0,0,38.73895,-77.456378,38.7395941,-77.4541894,0.0
123596,n/a,0.0254761301112,{'service': 1},0,1,0,0,0,0,0,38.7389621,-77.2105939,38.7389828,-77.2101216,0.0
96271,n/a,1.92513452736,{'cycleway': 1},0,0,0,0,0,0,0,38.7389645,-77.487387,38.747225,-77.4532436,0.0
127746,n/a,0.114370982398,{'path': 1},0,0,0,0,0,0,0,38.738966,-77.2348661,38.7398825,-77.2330971,0.0
100673,n/a,0.0515569898987,{'footway': 1},0,0,0,0,0,0,0,38.7389696,-77.549605,38.739399,-77.5488218,0.0
96356,n/a,0.0608771430233,{'service': 1},0,1,0,0,0,0,0,38.7389754,-77.481601,38.7396742,-77.4809117,0.0
102956,n/a,0.0439663566255,{'service': 1},0,1,0,0,0,0,0,38.7389777,-77.0973487,38.7391738,-77.096572,0.0
16469,n/a,0.0239549949858,{'residential': 1},0,0,0,0,1,0,0,38.73898,-77.243727,38.739138,-77.243331,0.0
86734,n/a,2.07429269247,{'cycleway': 1},0,0,0,0,0,0,0,38.7389818,-77.1875838,38.768707,-77.1819994,4.0
123577,n/a,0.0613757587256,{'service': 1},0,1,0,0,0,0,0,38.7389838,-77.2132958,38.7393169,-77.2122392,0.0
103541,Shenandoah Road,0.434864706474,{'tertiary': 1},0,0,0,1,0,0,0,38.738986,-77.0663133,38.7412979,-77.0588022,0.0
82645,Newtonmore Place,0.321176693525,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.7389877,-77.5843791,38.7434467,-77.5826804,0.0
16470,n/a,0.019777700442,{'residential': 1},0,0,0,0,1,0,0,38.738993,-77.236861,38.73926,-77.236728,0.0
96354,n/a,0.0597399205726,{'service': 1},0,1,0,0,0,0,0,38.7389963,-77.481601,38.7396742,-77.4809117,0.0
38375,n/a,0.306175109207,{'trunk_link': 1},0,0,0,0,0,0,0,38.7390078,-77.516213,38.743333,-77.514959,0.0
44070,Prince William Parkway,0.262153101176,{'trunk': 1},0,0,0,0,0,0,0,38.7390078,-77.518481,38.7418547,-77.5152602,0.0
96253,n/a,0.0440514653346,{'service': 1},0,1,0,0,0,0,0,38.739014,-77.4728177,38.7395458,-77.4723658,0.0
38386,n/a,0.0226968443082,{'residential': 1},0,0,0,0,1,0,0,38.739016,-77.461035,38.739229,-77.460714,0.0
102931,Buckman Court,0.0747521092832,{'residential': 1},0,0,0,0,1,0,0,38.7390207,-77.0950417,38.7399988,-77.0944466,0.0
97101,Cold Plain Court,0.244260913362,"{'turning_circle': 2, 'residential': 1}",0,0,0,0,1,0,0,38.7390225,-77.250317,38.740858,-77.2464397,0.0
30279,Buckman Court,0.00815411439905,{'residential': 1},0,0,0,0,1,0,0,38.7390231,-77.0944948,38.7391339,-77.0944424,0.0
100975,n/a,0.0132600825346,{'service': 1},0,1,0,0,0,0,0,38.7390255,-77.5210752,38.7391613,-77.5209011,0.0
100989,n/a,0.0663456812919,{'service': 1},0,1,0,0,0,0,0,38.7390367,-77.5240812,38.7398714,-77.5234709,0.0
123586,n/a,0.0258693641033,{'service': 1},0,1,0,0,0,0,0,38.7390388,-77.2141562,38.7393747,-77.2139434,0.0
31945,Douglas Street,0.225263723596,"{'turning_circle': 1, 'residential': 1}",0,0,0,0,1,0,0,38.7390401,-77.0844334,38.7402586,-77.0805533,0.0
